ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( ft);LOCATION Speed ( Kmh);LOCATION Accuracy ( ft);Temperature ( °F);Level (%);Voltage (Volt);Time since start in ms ; 
-2.9466; -3.5213; 9.4918; -0.0834; 0.0631; 0.4734; 98.38; 15.12; -20.92; 44.955917; -92.992546; 951.3; 43.199997; 29.0; 66.9; 53.0; 3.719; 1035140; 
-3.2309; -2.7267; 9.3163; -0.0866; 0.0194; 0.3753; 97.82; 14.14; -23.29; 44.955917; -92.992546; 951.3; 43.199997; 29.0; 66.9; 53.0; 3.719; 1035642; 
-3.2897; -1.3457; 8.9301; -0.093; -0.0648; 0.1846; 99.85; 11.94; -23.2; 44.955917; -92.992546; 951.3; 43.199997; 29.0; 66.9; 53.0; 3.719; 1036143; 
-3.5011; -0.4076; 9.4448; 0.0; 0.0971; 0.0544; 103.59; 8.46; -23.34; 44.955917; -92.992546; 951.3; 43.199997; 29.0; 66.9; 53.0; 3.719; 1036643; 
-3.546; -0.2223; 9.453; -0.0321; -0.05; 0.0339; 104.83; 6.28; -22.8; 44.955917; -92.992546; 951.3; 43.199997; 29.0; 66.9; 53.0; 3.719; 1037143; 
-3.5583; -0.2733; 9.2737; 0.0268; 0.0342; 0.0; 106.2; 4.69; -22.36; 44.955917; -92.992546; 951.3; 43.199997; 29.0; 66.9; 53.0; 3.719; 1037643; 
-3.6109; 0.0983; 9.5907; 0.0; 0.0; 0.0; 107.06; 3.03; -21.92; 44.955917; -92.992546; 951.3; 43.199997; 29.0; 66.9; 53.0; 3.719; 1038201; 
-3.5407; -0.0961; 9.5861; 0.0; 0.032; 0.0; 107.5; 2.21; -21.7; 44.955917; -92.992546; 951.3; 43.199997; 29.0; 66.9; 53.0; 3.719; 1038702; 
-3.6517; -0.096; 9.3732; 0.0; 0.0456; 0.0; 107.69; 1.66; -21.92; 44.955917; -92.992546; 951.3; 43.199997; 29.0; 66.9; 53.0; 3.719; 1039203; 
-3.7024; 0.1789; 9.1743; -0.0307; 0.0329; -0.02; 107.73; 1.04; -21.83; 44.955917; -92.992546; 951.3; 43.199997; 29.0; 66.9; 53.0; 3.719; 1039704; 
-3.5295; -0.0822; 9.0885; 0.0; 0.0; 0.0; 107.46; 1.21; -21.61; 44.956436; -92.99273; 935.2; 31.5; 29.0; 66.9; 53.0; 3.719; 1040207; 
-2.4516; 0.0506; 9.5394; -0.0263; 0.0; 0.0; 107.42; 0.36; -20.56; 44.956436; -92.99273; 935.2; 31.5; 29.0; 66.9; 53.0; 3.719; 1040719; 
-1.8171; -0.1491; 9.707; -0.0283; 0.0; 0.0; 107.27; 0.57; -17.78; 44.956436; -92.99273; 935.2; 31.5; 29.0; 66.9; 53.0; 3.719; 1041220; 
-1.4318; -0.1536; 9.8116; 0.0; 0.0363; 0.0; 107.16; 0.82; -14.84; 44.956436; -92.99273; 935.2; 31.5; 29.0; 66.9; 53.0; 3.719; 1041729; 
-1.4113; 0.1069; 10.0022; 0.0; -0.0395; 0.0; 107.25; 0.43; -12.64; 44.956436; -92.99273; 935.2; 31.5; 29.0; 66.9; 53.0; 3.719; 1042257; 
-1.1776; -0.141; 9.4871; 0.0; -0.018; 0.0; 107.41; 0.33; -10.4; 44.956436; -92.99273; 935.2; 31.5; 29.0; 66.9; 53.0; 3.719; 1042778; 
-0.9808; -0.652; 10.2671; -0.0238; 0.0342; 0.0619; 108.47; 0.3; 10.59; 44.956436; -92.99273; 935.2; 31.5; 29.0; 66.9; 53.0; 3.719; 1043301; 
-0.9677; -1.8436; 10.2495; -0.0908; -0.067; 0.1523; 104.87; 3.04; -8.57; 44.956436; -92.99273; 935.2; 31.5; 29.0; 66.9; 53.0; 3.719; 1043802; 
-0.8544; -2.3964; 10.0043; -0.0407; 0.0; 0.2557; 99.15; 7.39; -7.94; 44.956436; -92.99273; 935.2; 31.5; 29.0; 66.9; 53.0; 3.719; 1044303; 
-1.638; -2.1608; 9.6759; -0.0962; -0.1171; 0.3228; 96.86; 9.32; -8.97; 44.956436; -92.99273; 935.2; 31.5; 29.0; 66.9; 53.0; 3.719; 1044827; 
-1.9654; -2.741; 9.8549; -0.1047; 0.0; 0.3783; 95.43; 11.62; -11.62; 44.95688; -92.99279; 926.5; 27.9; 19.4; 66.9; 53.0; 3.719; 1045327; 
-2.4285; -2.6044; 9.5304; -0.0951; 0.0; 0.3921; 93.07; 12.43; -13.17; 44.95688; -92.99279; 926.5; 27.9; 19.4; 66.9; 53.0; 3.719; 1045853; 
-3.014; -2.2437; 11.1572; -0.1878; 0.1963; 0.3335; 91.9; 13.81; -18.26; 44.95688; -92.99279; 926.5; 27.9; 19.4; 66.9; 53.0; 3.719; 1046392; 
-3.0032; -2.6724; 9.2832; -0.0173; 0.0641; 0.3346; 92.19; 13.62; -20.99; 44.95688; -92.99279; 926.5; 27.9; 19.4; 66.9; 53.0; 3.719; 1046961; 
-3.3765; -2.1652; 9.5997; -0.0216; 0.0801; 0.2962; 92.33; 12.04; -22.56; 44.95688; -92.99279; 926.5; 27.9; 19.4; 66.9; 53.0; 3.719; 1047467; 
-3.3289; -1.565; 9.4789; -0.0503; -0.0691; 0.1864; 93.25; 11.08; -22.74; 44.95688; -92.99279; 926.5; 27.9; 19.4; 66.9; 53.0; 3.719; 1047968; 
-3.565; -0.4027; 9.1493; 0.0; -0.0659; 0.1012; 95.19; 7.94; -22.79; 44.95688; -92.99279; 926.5; 27.9; 19.4; 66.9; 53.0; 3.719; 1048472; 
-3.4934; -0.1841; 9.1653; -0.0268; -0.0361; 0.0634; 97.93; 4.78; -22.52; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1048980; 
-3.4949; -0.1853; 9.2618; -0.0298; -0.0477; 0.0437; 97.55; 3.15; -22.21; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1049482; 
-3.5524; 0.0234; 9.3325; 0.0; 0.0; 0.0187; 96.73; 2.03; -22.06; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1049982; 
-3.5603; 0.5729; 9.0613; 0.0; 0.0247; -0.0302; 97.19; 0.94; -21.87; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1050485; 
-3.6196; 0.5266; 9.3603; 0.0; 0.0; -0.0204; 97.83; -0.66; -21.71; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1051019; 
-3.6099; 0.4079; 9.5401; 0.0214; 0.0; 0.0; 97.83; -1.37; -21.6; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1051520; 
-2.2536; 0.4537; 9.0783; 0.0382; -0.0934; 0.0; 97.59; -1.58; 21.37; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1052056; 
-2.2554; 0.6037; 9.3578; -0.0343; 0.0; 0.0; 98.05; -2.58; -16.92; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1052572; 
-2.2117; 0.5139; 9.8509; 0.0309; 0.0; 0.0; 97.97; -2.31; -15.46; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1053101; 
-1.3423; 0.5103; 10.0112; 0.0; 0.0393; 0.0; 97.25; -2.54; 14.09; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1053603; 
-1.1842; 0.4929; 10.0827; 0.0; 0.0; 0.0; 97.6; -2.91; -11.12; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1054161; 
-0.9619; 0.4386; 9.8676; 0.0; 0.0352; 0.0; 97.61; -2.61; -9.41; 44.957104; -92.99287; 925.8; 27.9; 22.6; 66.9; 53.0; 3.719; 1054661; 
-0.8267; 0.5995; 9.7884; 0.0; -0.0618; 0.0; 97.89; -2.7; -7.37; 44.95708; -92.99391; 918.1; 39.6; 38.7; 66.9; 53.0; 3.719; 1055192; 
-0.6499; 0.3726; 10.0417; -0.0214; -0.0521; 0.0; 97.68; -2.86; -6.59; 44.95708; -92.99391; 918.1; 39.6; 38.7; 66.9; 53.0; 3.719; 1055703; 
-0.7053; 0.2121; 10.0199; -0.0395; -0.0595; 0.0536; 97.26; -2.87; -6.12; 44.95708; -92.99391; 918.1; 39.6; 38.7; 66.9; 53.0; 3.719; 1056206; 
-1.4743; -0.9851; 9.8932; -0.0437; 0.109; 0.1536; 94.39; -0.93; -6.22; 44.95708; -92.99391; 918.1; 39.6; 38.7; 66.9; 53.0; 3.719; 1056741; 
-1.4123; -1.6258; 9.9806; -0.0512; 0.11; 0.2996; 88.56; 2.86; -7.46; 44.95708; -92.99391; 918.1; 39.6; 38.7; 66.9; 53.0; 3.719; 1057249; 
-1.4753; -2.0762; 9.9049; -0.1162; 0.0482; 0.3572; 84.13; 6.55; -8.95; 44.95708; -92.99391; 918.1; 39.6; 38.7; 66.9; 53.0; 3.719; 1057767; 
-1.4285; -2.3251; 10.0012; -0.1109; 0.0493; 0.3945; 84.6; 9.6; -10.88; 44.95708; -92.99391; 918.1; 39.6; 38.7; 66.9; 53.0; 3.719; 1058270; 
-1.4497; -2.5574; 9.7596; -0.1141; 0.0567; 0.4712; 85.71; 12.08; -12.65; 44.95708; -92.99391; 918.1; 39.6; 38.7; 66.9; 53.0; 3.719; 1058773; 
-1.4119; -2.6601; 9.8127; -0.146; -0.0477; 0.499; 87.53; 12.99; -14.26; 44.95708; -92.99391; 918.1; 39.6; 38.7; 66.9; 53.0; 3.719; 1059273; 
-1.2812; -2.5604; 10.0715; -0.1087; 0.0983; 0.5331; 92.72; 13.11; -15.63; 44.95708; -92.99391; 918.1; 39.6; 38.7; 66.9; 53.0; 3.719; 1059776; 
-0.9391; -2.9498; 10.072; -0.1215; 0.0663; 0.6855; 101.68; 14.15; -16.33; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1060278; 
-0.6691; -2.5788; 9.9895; -0.1855; 0.029; 0.7121; 103.86; 13.73; -17.21; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1060778; 
-0.9523; -1.6434; 10.0004; -0.1322; 0.045; 0.6396; 106.5; 11.84; -17.51; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1061278; 
-1.7696; -0.9248; 9.8133; -0.0895; 0.0727; 0.5032; 108.83; 8.11; -17.97; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1061778; 
-1.9497; -0.5598; 9.6247; -0.1055; 0.0173; 0.387; 109.14; 6.68; -17.78; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1062278; 
-1.1339; 0.2627; 9.8254; -0.0767; -0.0456; 0.2304; 112.62; 3.72; -16.3; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1062850; 
-1.7517; 0.6507; 9.8856; 0.0; 0.093; 0.1152; 115.96; 1.36; -13.89; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1063350; 
-2.3064; 0.4724; 9.4296; -0.0254; -0.0583; 0.0; 119.55; -0.28; -13.7; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1063862; 
-1.688; 0.4411; 9.9404; 0.0; 0.0; 0.0; 121.72; -1.0; -13.4; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1064362; 
-1.4903; 0.3784; 9.8952; 0.0; 0.042; 0.0; 123.52; -1.4; -11.83; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1064882; 
-2.6202; 0.2919; 9.5745; 0.0; 0.0409; 0.0; 124.55; -1.77; -13.18; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1065395; 
-2.6826; 0.3311; 9.5051; 0.0236; 0.0622; 0.0; 124.74; -1.88; -14.06; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1065895; 
-2.6218; 0.329; 9.4639; 0.0; -0.0518; 0.0; 124.87; -1.93; -14.41; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1066395; 
-2.6401; 0.3242; 9.5576; 0.0322; 0.0699; 0.0; 124.96; -1.98; -14.9; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1066895; 
-2.6264; 0.3247; 9.4564; 0.0; -0.0313; 0.0; 124.96; -2.01; -15.22; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1067395; 
-2.614; 0.3527; 9.5121; 0.0; 0.0; 0.0; 124.79; -2.0; -15.35; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1067929; 
-2.6657; 0.4158; 9.4994; 0.0; 0.0; 0.0; 124.68; -2.02; -15.42; 44.956966; -92.99424; 912.6; 14.4; 22.6; 66.9; 53.0; 3.719; 1068429; 
-2.676; 0.3007; 9.5045; 0.0; 0.0; 0.0; 124.5; -2.02; -15.48; 44.956863; -92.99416; 916.1; 3.6; 25.8; 66.9; 53.0; 3.719; 1068929; 
-2.5815; 0.3378; 9.4936; 0.0; 0.0; 0.0; 124.51; -1.99; -15.47; 44.956863; -92.99416; 916.1; 3.6; 25.8; 66.9; 53.0; 3.719; 1069439; 
-2.607; 0.3344; 9.5254; 0.0; 0.0; 0.0; 124.48; -1.95; -15.45; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1069970; 
-2.6763; 0.3121; 9.5009; 0.0; 0.0; 0.0; 124.48; -1.94; -15.49; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1070470; 
-2.4306; 0.3702; 9.5765; 0.0448; -0.1178; 0.0203; 124.64; -2.38; -14.62; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1070979; 
-2.577; 0.3715; 9.6009; 0.0; -0.0761; 0.0; 124.68; -2.57; -15.09; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1071514; 
-3.7169; 0.4579; 9.5382; 0.0; 0.8395; 0.6607; 124.16; -1.9; -17.99; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1072015; 
-3.0019; 0.9606; 9.2846; -0.0245; 0.0422; 0.0; 99.96; -11.49; -15.36; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1072550; 
-2.7119; 1.8352; 9.3713; 0.2538; -0.1988; 0.0233; 104.96; -11.45; -14.89; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1073050; 
-2.5441; 1.7862; 9.3296; 0.0; 0.0; 0.0; 111.62; -10.59; -15.68; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1073550; 
-2.5751; 1.7993; 9.3509; 0.0; 0.0; 0.0; 114.04; -10.52; -15.57; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1074051; 
-2.5348; 1.7303; 9.3395; 0.0; 0.0; 0.0; 115.39; -10.45; -15.49; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1074552; 
-2.5131; 1.7286; 9.3564; 0.0; 0.0; 0.0; 115.66; -10.42; -15.41; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1075052; 
-2.5543; 1.7521; 9.3611; 0.0; 0.0; 0.0; 116.35; -10.36; -15.37; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1075552; 
-2.5601; 1.7511; 9.3678; 0.0; 0.0; 0.0; 117.8; -10.35; 15.35; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1076052; 
-2.455; 1.7731; 9.3722; 0.0; 0.0; 0.0; 116.84; -10.35; -15.29; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1076553; 
-2.5499; 1.7085; 9.3073; 0.0; 0.0; 0.0; 117.11; -10.32; -15.31; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1077053; 
-2.5649; 1.7196; 9.338; 0.0; 0.0; 0.0; 117.3; -10.28; -15.35; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1077558; 
-2.5306; 1.7056; 9.377; 0.0; 0.0; 0.0; 118.0; -10.3; 15.36; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1078060; 
-2.6008; 1.6548; 9.353; 0.0; 0.0; 0.0; 117.69; -10.28; -15.31; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1078569; 
-2.566; 1.7153; 9.3311; 0.0; 0.0; 0.0; 117.91; -10.29; -15.32; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1079071; 
-2.5175; 1.7538; 9.337; 0.0; 0.0; 0.0; 118.0; -10.27; -15.31; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1079571; 
-2.5233; 1.7687; 9.3523; 0.0; 0.0; 0.0; 118.03; -10.27; -15.31; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1080078; 
-2.5323; 1.7918; 9.3506; 0.0; 0.0; 0.0; 118.04; -10.32; -15.27; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1080579; 
-2.5577; 1.7656; 9.3316; 0.0; 0.0; 0.0; 118.01; -10.33; -15.28; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1081083; 
-2.6062; 1.7771; 9.3341; 0.0; 0.0; 0.0; 118.05; -10.31; -15.3; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1081583; 
-2.6255; 1.8323; 9.4049; 0.0; 0.0; 0.0; 118.03; -10.34; -15.31; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1082103; 
-2.5806; 1.7473; 9.3678; 0.0; 0.0; 0.0; 117.97; -10.29; -15.32; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1082603; 
-2.5538; 1.7909; 9.3401; 0.0; 0.0; 0.0; 117.89; -10.29; -15.35; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1083157; 
-2.5565; 1.7229; 9.3286; 0.0; 0.0; 0.0; 117.95; -10.25; -15.36; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1083661; 
-2.5362; 1.7511; 9.36; 0.0; 0.0; 0.0; 117.99; -10.29; -15.35; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1084191; 
-2.5877; 1.7117; 9.347; 0.0; 0.0274; 0.0; 118.01; -10.3; -15.38; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1084715; 
-2.6038; 1.7312; 9.3617; 0.0; 0.0; 0.0; 117.96; -10.32; -15.39; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1085292; 
-2.5344; 1.7807; 9.3308; 0.0; 0.0; 0.0; 117.95; -10.36; -15.39; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1085800; 
-2.5823; 1.716; 9.328; 0.0; 0.0; 0.0; 117.87; -10.35; -15.36; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1086301; 
-2.5413; 1.732; 9.3418; 0.0; 0.0; 0.0; 117.88; -10.38; -15.38; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1086899; 
-2.5981; 1.7256; 9.3172; 0.0; 0.0; 0.0; 117.79; -10.41; -15.42; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1087399; 
-2.5871; 1.7237; 9.3537; 0.0; 0.0; 0.0; 117.88; -10.36; -15.36; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1087899; 
-2.5425; 1.8; 9.4096; 0.0; 0.0; 0.0; 117.61; -10.35; 15.37; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1088399; 
-2.5702; 1.7669; 9.3608; 0.0; 0.0; 0.0; 117.91; -10.33; -15.33; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1088900; 
-2.5501; 1.7948; 9.4108; 0.0; 0.0; 0.0; 118.2; -10.33; -15.28; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1089421; 
-0.5679; 2.1624; 9.3994; -0.2234; 0.1016; 1.7253; 118.16; -10.3; -15.21; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1089922; 
-0.9499; -1.6407; 11.7345; 1.5438; -0.296; 1.4343; 71.6; 14.02; 4.5; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1090428; 
0.2908; 0.8665; 9.9161; -0.0209; 0.6942; 0.5592; 70.43; -9.25; -10.29; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1090928; 
-3.146; 4.7143; 9.9938; 0.4843; 0.173; 0.9248; 83.56; -24.92; -12.34; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1091428; 
-3.4023; 6.751; 7.1869; -0.654; 1.226; 1.7317; 49.48; -31.7; -31.15; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1091929; 
-2.2771; 9.3948; 1.3156; 1.3892; -2.0749; 0.1851; 12.89; -75.67; -7.45; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1092474; 
-5.9362; 10.2395; 11.6079; -2.7868; 1.1834; 2.4479; 296.75; -31.07; 13.0; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1092993; 
0.3602; 5.2569; 6.6601; 1.7655; 1.4861; 0.2917; 269.0; -32.6; 6.8; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1093495; 
-3.5469; 8.7426; 3.9587; -0.411; 1.2367; 0.3418; 259.66; -51.61; -21.44; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1093996; 
-6.2928; 10.0607; 1.7265; -1.0622; 0.7283; -1.7014; 228.41; -53.73; -33.96; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1094497; 
-9.2157; 4.3952; 2.289; -0.784; -0.2395; 0.2523; 303.08; -34.25; -72.8; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1095002; 
-6.9703; 6.2064; 1.2388; -0.9461; -1.2329; -0.4459; 218.71; -142.68; -89.12; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1095511; 
-6.6826; 7.9122; 3.1962; -0.3097; -1.1817; 1.0111; 148.85; -51.08; -36.62; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1096022; 
-7.6883; 5.4888; 4.1322; -1.8233; 0.8008; -0.8882; 179.68; -25.02; -52.59; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1096522; 
-3.5853; 3.9174; 8.2642; 1.4223; 0.53; 1.64; 109.82; -25.44; -25.61; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1097022; 
-3.3711; 4.375; 7.6874; -1.9991; 1.1365; 4.1863; 17.08; -35.99; 12.14; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1097522; 
3.5566; 4.735; -0.0087; 1.4127; -1.6667; 1.5057; 88.65; -34.27; -7.62; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1098054; 
7.6561; 7.3336; 4.0988; 0.6421; 0.5524; -1.177; 350.17; -24.85; 70.97; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1098554; 
6.0344; 5.3056; 5.6278; 0.7135; 2.035; -0.2796; 336.72; -37.05; 58.71; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1099078; 
7.0057; 8.3423; 1.343; -1.7188; -3.0693; -1.1024; 31.0; -47.69; 41.8; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1099578; 
9.5433; 6.677; -1.71; -1.1294; -3.6385; 2.3637; 318.46; -154.58; 88.31; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1100079; 
3.9043; 4.5675; -0.7517; -0.4867; -0.6477; -0.6548; 84.81; -132.11; 41.56; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1100580; 
2.4089; 9.4401; 1.5765; 0.1251; -0.5422; 0.0998; 67.77; -70.93; 18.54; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1101080; 
2.9833; 8.908; 0.5881; -0.1232; -0.0722; -0.1304; 53.76; -72.58; 14.24; 44.956863; -92.99416; 916.1; 3.6; 25.8; 67.5; 53.0; 3.725; 1101594; 
1.8359; 9.9639; 2.3721; 0.1411; 1.3262; 0.1084; 60.51; -76.71; 11.47; 44.95696; -92.99412; 897.4; 4.5; 48.4; 67.5; 53.0; 3.725; 1102094; 
2.508; 10.1702; 0.8842; -0.3812; -2.3637; 0.2981; 72.57; -74.76; 13.81; 44.95696; -92.99412; 897.4; 4.5; 48.4; 67.5; 53.0; 3.725; 1102614; 
4.3751; 7.5916; 3.1324; -1.4577; 0.3542; 2.0098; 120.84; -65.16; 20.42; 44.95696; -92.99412; 897.4; 4.5; 48.4; 67.5; 53.0; 3.725; 1103114; 
6.501; 5.3421; 4.3206; 0.0889; -0.0562; 0.0; 96.49; -34.28; 57.44; 44.95696; -92.99412; 897.4; 4.5; 48.4; 67.5; 53.0; 3.725; 1103623; 
6.7839; 6.6544; 2.8288; 1.1323; 0.545; -0.1261; 95.89; -40.47; 62.79; 44.95696; -92.99412; 897.4; 4.5; 48.4; 67.5; 53.0; 3.725; 1104126; 
5.462; 7.9248; 1.1143; -0.8576; -1.3768; 0.3418; 92.9; -51.14; 37.67; 44.95696; -92.99412; 897.4; 4.5; 48.4; 67.5; 53.0; 3.725; 1104626; 
5.607; 7.437; 1.8287; -0.1073; 0.2092; 0.2341; 85.67; -50.81; 37.84; 44.95696; -92.99412; 897.4; 4.5; 48.4; 67.5; 53.0; 3.725; 1105132; 
5.9485; 7.3321; 1.7258; -0.0199; 0.1996; 0.0; 85.17; -50.19; 38.49; 44.95696; -92.99412; 897.4; 4.5; 48.4; 67.5; 53.0; 3.725; 1105633; 
6.4797; 7.0024; 2.4416; 0.1283; 0.2881; -0.0345; 85.63; -50.13; 38.51; 44.95696; -92.99412; 897.4; 4.5; 48.4; 67.5; 53.0; 3.725; 1106151; 
